customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,payment_method,location,record_source
C0178,2022-07-29,sedan,full service,unknown,N/A,4.0,Credit Card,Highway,MOBILE
C0948,2021-08-05,SUV,full service,147.33,113.0,4.0,credit card,highway,Web
C0313,2022-04-07,Luxury,Basic Wash,17.19,15.0,2.0,credit card,Downtown,MOBILE
C0317,2022-12-11,Hatchback,basic wash,19.22,17.0,3.0,CASH,mall,MOBILE
C0004,2021-11-02,HATCHBACK,Basic Wash,24.32,17.0,3.0,Membership,AIRPORT,in-person
C0453,2021-03-29,Van,basic wash,19.67,15.0,4.0,Cash,Airport,Web
C0311,2022-01-29,suv,PREMIUM WASH,47.96,39.0,4.0,Mobile Pay,mall,MOBILE
C0810,2021-08-08,Hatchback,basic wash,17.57,21.0,,membership,highway,Web
C0104,2021-06-14,Truck,deluxe wash,56.61,58.0,3.0,membership,highway,WEB
C0742,03/15/2022,HATCHBACK,full service,149.65,90.0,3.0,CASH,Downtown,In-Person
C0673,18-06-2022,Truck,PREMIUM WASH,36.78,43.0,1.0,MOBILE PAY,mall,WEB
C0060,2024-09-23,SUV,Premium Wash,43.26,31.0,2.0,Cash,Downtown,in-person
C0247,2021-07-29,SUV,Interior Detailing,98.67,84.0,4.0,Mobile Pay,mall,In-Person
C0632,15-04-2022,SUV,deluxe wash,60.7,55.0,5.0,membership,MALL,In-Person
C0543,2021-08-29,suv,Basic Wash,21.76,15.0,4.0,Membership,Downtown,in-person
C0426,2022-04-08,LUXURY,full service,148.8,111.0,4.0,membership,Airport,in-person
C0549,2024-03-03,Luxury,basic wash,20.6,17.0,5.0,membership,Suburban,in-person
C0513,2023-04-26,Truck,deluxe wash,57.7,50.0,5.0,Membership,Downtown,in-person
C0782,2022-04-08,HATCHBACK!,#deluxe wash,55.4,56.0,2.0,CASH,Highway,In-Person
C0963,10/18/2022,Sedan,full service,141.94,102.0,2.0,Cash,Highway,WEB
C0915,2023-08-01,Van,Basic Wash,17.22,19.0,4.0,Cash,highway,in-person
C0829,2022-07-21,truck,Premium Wash,48.67,42.0,4.0,credit card,Highway,WEB
C0239,2021-09-14,hatchback,basic wash,22.61,17.0,4.0,Membership,Airport,Web
C0253,2022-03-08,suv,Basic Wash,15.76,16.0,2.0,Membership,AIRPORT,In-Person
C0159,2022-02-11,Van,Basic Wash,17.27,19.0,4.0,debit card,highway,in-person
C0038,2025-02-20,Luxury,Basic Wash,23.27,19.0,5.0,membership,Highway,Web
C0499,10/17/2021,suv,basic wash,17.97,20.0,4.0,Mobile Pay,Downtown,In-Person
C0404,07-09-2021,  suv  ,  full service  ,141.7,103.0,10.0,membership,Highway,MOBILE
C0214,2024-04-01,suv,basic wash,16.25,23.0,5.0,Mobile Pay,Downtown,WEB
C0536,2023-04-24,Hatchback,full service,138.87,90.0,4.0,Membership,mall,WEB
C0086,2023-11-02,Luxury,deluxe wash,261.2293069658928,55.0,4.0,MOBILE PAY,AIRPORT,In-Person
C0163,2022-06-13,Sedan,Basic Wash,22.81,22.0,3.0,Credit Card,AIRPORT,MOBILE
C0181,2021-07-24,,FULL SERVICE,105.16,116.0,,debit card,AIRPORT,Web
C0110,2022-01-29,  Van  ,  PREMIUM WASH  ,40.58,42.0,4.0,debit card,mall,in-person
C0009,2023-10-10,Sedan,PREMIUM WASH,46.2,30.0,2.0,Debit Card,mall,In-Person
C0080,2022-02-23,SUV,deluxe wash,72.67,47.0,4.0,Cash,Suburban,Web
C0204,2022-03-21,truck,PREMIUM WASH,40.65,44.0,3.0,MOBILE PAY,Airport,WEB
C0228,08-03-2022,,Interior Detailing,90.4,83.0,,Membership,Suburban,WEB
C0474,07-10-2024,SUV,Basic Wash,20.73,25.0,1.0,Membership,Airport,in-person
C0662,2021-04-20,suv!,#Basic Wash,18.04,19.0,4.0,debit card,Downtown,Web
C0560,2021-06-06,Luxury,Premium Wash,46.3,31.0,4.0,CASH,mall,MOBILE
C0080,09/05/2023,van,Premium Wash,43.59,35.0,3.0,credit card,mall,In-Person
C0158,2023-11-10,,Interior Detailing,118.94,67.0,,debit card,highway,Web
C0415,2023-02-19,luxury,Interior Detailing,111.33,67.0,3.0,credit card,Airport,WEB
C0008,2022-02-24,luxury,Interior Detailing,89.22,68.0,5.0,Membership,Downtown,In-Person
C0403,2023-06-14,sedan,PREMIUM WASH,42.45,39.0,4.0,CASH,Downtown,WEB
C0275,2023-08-17,Luxury,Interior Detailing,119.44,72.0,4.0,CASH,AIRPORT,in-person
C0434,16-07-2023,suv!,#Basic Wash,20.09,16.0,5.0,Cash,Airport,MOBILE
C0585,2022-06-16,,deluxe wash,61.31,50.0,,CASH,MALL,MOBILE
C0364,2021-09-23,SUV,Basic Wash,18.0,22.0,4.0,membership,mall,WEB
C0384,2022-03-08,SUV,PREMIUM WASH,38.54,40.0,4.0,CASH,mall,Web
C0556,28-02-2024,  HATCHBACK  ,  full service  ,109.91,95.0,4.0,Mobile Pay,Suburban,Web
C0479,2023-08-17,Sedan,deluxe wash,61.67,51.0,5.0,debit card,Airport,in-person
C0808,22-11-2023,HATCHBACK,deluxe wash,68.17,51.0,5.0,debit card,Suburban,MOBILE
C0177,06/19/2022,SUV,full service,117.63,102.0,3.0,Debit Card,AIRPORT,WEB
C0902,2023-02-10,suv,Premium Wash,38.69,35.0,4.0,Membership,Airport,in-person
C0420,17-07-2021,,Interior Detailing,113.12,73.0,,credit card,mall,Web
C0238,02/26/2022,  nan  ,  Basic Wash  ,20.75,23.0,,Membership,mall,in-person
C0973,2024-05-08,HATCHBACK,basic wash,24.32,15.0,,debit card,Airport,Web
C0767,10/23/2021,HATCHBACK,PREMIUM WASH,40.86,41.0,1.0,credit card,AIRPORT,Web
C0436,2023-06-25,SUV,Interior Detailing,114.69,60.0,4.0,Debit Card,highway,in-person
C0962,2021-08-10,truck,full service,114.39,95.0,4.0,Mobile Pay,Suburban,in-person
C0771,2021-07-21,Van,deluxe wash,67.47,58.0,5.0,debit card,MALL,in-person
C0089,2024-10-09,,Premium Wash,37.59,35.0,,Debit Card,Highway,In-Person
C0080,2022-12-11,Hatchback,deluxe wash,61.7,53.0,4.0,Cash,mall,In-Person
C0379,2024-02-15,HATCHBACK,PREMIUM WASH,35.62,43.0,4.0,membership,Downtown,Web
C0233,2022-04-07,Luxury,Interior Detailing,90.72,67.0,3.0,Cash,Downtown,MOBILE
C0080,2023-03-24,  Luxury  ,  deluxe wash  ,67.7,59.0,4.0,Debit Card,highway,Web
C0385,2023-08-13,Hatchback,Interior Detailing,90.26,81.0,5.0,Mobile Pay,MALL,In-Person
C0090,2022-06-07,Van,PREMIUM WASH,49.08,35.0,4.0,mobile pay,highway,in-person
C0858,2021-12-06,Truck,full service,137.64,91.0,3.0,Debit Card,Airport,MOBILE
C0406,2021-05-31,HATCHBACK,basic wash,22.91,17.0,3.0,Mobile Pay,AIRPORT,In-Person
C0630,2021-05-02,luxury,full service,110.9,115.0,5.0,credit card,Airport,MOBILE
C0711,2022-02-18,  Luxury  ,  Basic Wash  ,15.24,25.0,3.0,membership,highway,MOBILE
C0712,2021-07-25,SUV,FULL SERVICE,120.07,102.0,3.0,CASH,Airport,WEB
C0693,2022-01-31,Van,Premium Wash,46.5,35.0,4.0,Mobile Pay,Suburban,MOBILE
C0239,2021-11-09,luxury,basic wash,23.3,24.0,3.0,Membership,Highway,Web
C0244,2023-09-12,SUV,basic wash,22.75,15.0,5.0,CASH,Suburban,in-person
C0377,2024-04-30,truck,Basic Wash,24.12,18.0,5.0,membership,MALL,WEB
C0483,2022-05-22,HATCHBACK,Basic Wash,17.71,25.0,4.0,Cash,MALL,In-Person
C0595,2022-10-18,HATCHBACK,Basic Wash,22.75,24.0,5.0,Debit Card,Downtown,Web
C0526,2022-01-22,SUV,Basic Wash,19.02,21.0,4.0,Debit Card,highway,In-Person
C0031,2024-05-02,  luxury  ,  basic wash  ,20.79,25.0,4.0,CASH,MALL,Web
C0607,2021-08-14,HATCHBACK,FULL SERVICE,108.57,90.0,4.0,Cash,Highway,in-person
C0776,2024-05-12,,Basic Wash,24.01,20.0,,Membership,Airport,MOBILE
C0343,2024-09-19,SUV,Basic Wash,23.11,17.0,4.0,Mobile Pay,Downtown,MOBILE
C0470,25-08-2021,truck,PREMIUM WASH,41.08,37.0,4.0,MOBILE PAY,Downtown,MOBILE
C0137,2023-09-24,Hatchback,PREMIUM WASH,46.46,44.0,5.0,Debit Card,Downtown,in-person
C0279,11/10/2024,SUV,Interior Detailing,108.67,76.0,4.0,Mobile Pay,Airport,MOBILE
C0040,10/13/2022,Van,full service,120.39,108.0,3.0,membership,mall,In-Person
C0538,2021-11-14,Sedan,PREMIUM WASH,40.97,43.0,3.0,Mobile Pay,mall,WEB
C0752,2022-01-31,luxury,deluxe wash,72.3,60.0,4.0,Mobile Pay,Downtown,MOBILE
C0177,10/01/2022,SUV,Premium Wash,44.05,32.0,3.0,Cash,Downtown,In-Person
C0675,2021-08-23,,FULL SERVICE,130.85,115.0,,Debit Card,Highway,In-Person
C0578,2022-02-08,Truck,Interior Detailing,103.0,86.0,4.0,Membership,Airport,in-person
C0761,2022-10-05,Sedan,Basic Wash,24.7,17.0,3.0,Cash,AIRPORT,in-person
C0820,2022-01-09,Van,Interior Detailing,116.61,84.0,4.0,Cash,Suburban,MOBILE
C0088,2021-07-10,  Sedan  ,  full service  ,120.42,108.0,3.0,membership,highway,Web
C0815,2024-10-02,suv,Basic Wash,24.64,24.0,3.0,Cash,Downtown,in-person
C0174,2021-11-27,HATCHBACK,deluxe wash,68.26,55.0,5.0,Membership,MALL,WEB
C0216,21-02-2025,suv,basic wash,23.52,19.0,7.0,MOBILE PAY,Airport,WEB
C0132,08-10-2023,Luxury,basic wash,15.76,22.0,4.0,mobile pay,Suburban,MOBILE
C0608,2022-07-05,Truck,FULL SERVICE,101.85,101.0,4.0,mobile pay,MALL,Web
C0856,2021-06-02,Hatchback,FULL SERVICE,133.32,105.0,7.0,Cash,Highway,Web
C0327,2022-08-29,Sedan,deluxe wash,59.97,49.0,3.0,Cash,Highway,in-person
C0786,2022-03-23,Hatchback,FULL SERVICE,127.2,110.0,5.0,membership,AIRPORT,Web
C0330,05/05/2021,HATCHBACK,Interior Detailing,97.49,83.0,3.0,Credit Card,Highway,in-person
C0871,2022-12-09,LUXURY,FULL SERVICE,130.26,109.0,3.0,CASH,MALL,In-Person
C0081,2022-01-01,HATCHBACK,PREMIUM WASH,36.44,31.0,3.0,credit card,mall,Web
C0413,2024-08-26,suv,PREMIUM WASH,48.57,38.0,4.0,MOBILE PAY,Downtown,MOBILE
C0917,11/06/2022,HATCHBACK,deluxe wash,71.46,53.0,4.0,Mobile Pay,Airport,MOBILE
C0778,2024-02-10,sedan,Basic Wash,22.4,22.0,5.0,Cash,Highway,WEB
C0339,2022-04-17,Sedan,deluxe wash,59.77,49.0,4.0,CASH,Airport,Web
C0602,2021-11-17,Sedan,Premium Wash,49.83,30.0,2.0,Membership,highway,MOBILE
C0472,15-08-2024,Truck,Interior Detailing,102.98,61.0,1.0,Mobile Pay,Downtown,In-Person
C0971,04/18/2021,truck,deluxe wash,66.81,54.0,4.0,credit card,MALL,WEB
C0562,02/23/2022,truck,Premium Wash,47.68,42.0,3.0,membership,Suburban,in-person
C0717,05/31/2021,,basic wash,23.12,17.0,,Debit Card,Airport,in-person
C0158,2024-04-11,Truck,Interior Detailing,119.77,62.0,4.0,Cash,MALL,Web
C0829,2022-08-28,luxury,Premium Wash,35.93,32.0,3.0,Debit Card,AIRPORT,Web
C0992,2021-12-21,SUV,Basic Wash,18.2,24.0,2.0,CASH,MALL,WEB
C0545,2021-12-15,Van,FULL SERVICE,116.5,96.0,5.0,MOBILE PAY,highway,WEB
C0561,2024-02-06,suv,basic wash,24.94,16.0,4.0,Cash,MALL,MOBILE
C0369,2023-10-23,,PREMIUM WASH,47.75,45.0,,credit card,mall,in-person
C0041,2021-11-29,Truck,Interior Detailing,112.62,74.0,4.0,membership,mall,in-person
C0243,2021-09-27,luxury!,#Premium Wash,44.78,35.0,1.0,Cash,MALL,MOBILE
C0818,2021-04-24,Truck,basic wash,19.95,17.0,10.0,debit card,Suburban,In-Person
C0707,2022-05-09,Luxury,deluxe wash,66.37,52.0,10.0,Debit Card,Highway,MOBILE
C0777,2021-08-12,suv,PREMIUM WASH,42.01,43.0,5.0,Cash,Airport,In-Person
C0029,2024-06-26,luxury,FULL SERVICE,111.9,100.0,3.0,Debit Card,mall,Web
C0039,2022-03-04,suv,basic wash,17.7,22.0,5.0,Credit Card,Airport,MOBILE
C0949,2024-08-08,Sedan,basic wash,19.05,20.0,4.0,Mobile Pay,highway,Web
C0459,2021-07-29,Van,Interior Detailing,100.91,84.0,4.0,Membership,highway,WEB
C0264,05/23/2021,Sedan,full service,131.01,117.0,3.0,membership,Highway,in-person
C0131,2021-08-08,hatchback!,#deluxe wash,69.37,47.0,4.0,debit card,highway,In-Person
C0017,,,,,,,,,
C0911,2022-11-27,Luxury,Basic Wash,21.96,23.0,4.0,Credit Card,Highway,WEB
C0060,2024-10-27,SUV,deluxe wash,55.99,51.0,4.0,membership,Suburban,in-person
C0589,2022-02-09,Sedan,FULL SERVICE,116.23,98.0,4.0,credit card,Highway,WEB
C0456,2021-11-19,LUXURY,basic wash,19.17,16.0,4.0,debit card,AIRPORT,in-person
C0339,06/21/2022,Hatchback,Interior Detailing,94.34,90.0,3.0,Debit Card,Downtown,in-person
C0806,23-12-2024,Sedan,deluxe wash,63.29,49.0,3.0,Debit Card,highway,WEB
C0304,2021-08-20,Truck,Premium Wash,48.68,37.0,5.0,Cash,MALL,MOBILE
C0047,03-09-2023,suv,deluxe wash,65.25,55.0,4.0,mobile pay,Highway,In-Person
C0218,2021-08-07,HATCHBACK,FULL SERVICE,141.18,117.0,5.0,MOBILE PAY,mall,In-Person
C0569,2022-09-19,Van,deluxe wash,55.26,51.0,4.0,MOBILE PAY,highway,Web
C0511,2024-11-25,Sedan,full service,129.22,94.0,4.0,Credit Card,highway,Web
C0993,2021-10-29,Hatchback,PREMIUM WASH,44.16,39.0,3.0,Membership,AIRPORT,in-person
C0448,2022-02-03,SUV,PREMIUM WASH,36.0,35.0,3.0,Credit Card,Suburban,WEB
C0714,2021-07-12,HATCHBACK,PREMIUM WASH,44.7,43.0,1.0,mobile pay,Airport,In-Person
C0431,2023-08-23,SUV,Premium Wash,41.65,35.0,5.0,membership,MALL,WEB
C0818,2024-08-17,suv,basic wash,16.47,20.0,4.0,mobile pay,Downtown,MOBILE
C0472,2023-03-27,Luxury,Basic Wash,99.32057894633675,22.0,4.0,Cash,Airport,In-Person
C0732,2021-12-18,luxury,PREMIUM WASH,41.99,38.0,2.0,Mobile Pay,AIRPORT,MOBILE
C0080,23-03-2022,Luxury,Premium Wash,40.29,31.0,4.0,mobile pay,Airport,MOBILE
C0564,25-09-2021,Sedan,basic wash,24.59,17.0,3.0,CASH,mall,WEB
C0871,2023-01-20,,FULL SERVICE,140.36,110.0,,mobile pay,Airport,Web
C0138,2022-02-24,Sedan,full service,119.4,91.0,5.0,Membership,mall,MOBILE
C0148,2025-03-30,truck,Premium Wash,42.67,39.0,4.0,Cash,Highway,Web
C0336,2022-03-23,luxury,deluxe wash,72.3,56.0,10.0,MOBILE PAY,Highway,MOBILE
C0674,2023-03-23,Hatchback,Basic Wash,15.43,25.0,5.0,membership,MALL,WEB
C0899,2024-11-23,truck,Basic Wash,18.11,16.0,5.0,Debit Card,AIRPORT,Web
C0959,2023-07-09,Truck,basic wash,24.9,21.0,5.0,Membership,MALL,WEB
C0900,2024-07-03,suv,PREMIUM WASH,49.6,41.0,4.0,Mobile Pay,AIRPORT,In-Person
C0780,2024-05-16,,FULL SERVICE,147.69,96.0,,Credit Card,Suburban,in-person
C0214,2023-12-29,Luxury,basic wash,22.06,25.0,2.0,CASH,Airport,MOBILE
C0140,06/25/2021,Hatchback,basic wash,21.62,18.0,3.0,Mobile Pay,Suburban,In-Person
C0598,2021-08-03,Luxury,basic wash,18.0,19.0,4.0,debit card,Suburban,Web
C0499,2021-12-18,SUV,basic wash,18.37,16.0,4.0,Membership,MALL,In-Person
C0102,2021-04-21,truck,deluxe wash,62.73,53.0,5.0,MOBILE PAY,AIRPORT,MOBILE
C0737,2024-04-09,Truck,basic wash,92.22391434269312,25.0,3.0,Cash,Airport,MOBILE
C0913,2021-08-26,SUV,PREMIUM WASH,40.66,32.0,1.0,Mobile Pay,Highway,Web
C0870,2022-10-01,truck,Premium Wash,43.16,44.0,5.0,Mobile Pay,AIRPORT,Web
C0885,2022-04-29,truck,Interior Detailing,96.14,65.0,,credit card,Highway,In-Person
C0312,2024-01-09,,deluxe wash,61.14,46.0,,CASH,Airport,MOBILE
C0069,2024-04-27,Van!,#FULL SERVICE,117.8,105.0,4.0,Debit Card,MALL,Web
C0950,2023-10-25,,Basic Wash,16.79,18.0,,Debit Card,highway,In-Person
C0409,2022-04-24,luxury,PREMIUM WASH,35.01,37.0,2.0,Debit Card,Airport,Web
C0494,2021-10-22,hatchback!,#full service,139.08,108.0,5.0,Credit Card,Downtown,WEB
C0250,2021-04-25,SUV,deluxe wash,56.04,46.0,2.0,mobile pay,AIRPORT,Web
C0597,31-01-2022,Truck,deluxe wash,65.7,45.0,4.0,mobile pay,AIRPORT,in-person
C0328,2022-10-04,Luxury,full service,120.33,94.0,5.0,membership,Highway,Web
C0270,2022-02-19,hatchback,Interior Detailing,82.17,70.0,5.0,debit card,Downtown,MOBILE
C0759,2024-03-25,HATCHBACK,basic wash,15.37,24.0,10.0,Mobile Pay,Highway,WEB
C0139,2023-07-24,Hatchback,basic wash,24.77,15.0,4.0,Cash,MALL,WEB
C0871,25-03-2023,luxury,FULL SERVICE,111.18,95.0,4.0,CASH,Highway,In-Person
C0881,2022-01-22,  Truck  ,  full service  ,125.03,109.0,4.0,Credit Card,highway,in-person
C0275,09/21/2023,Truck,Interior Detailing,98.15,87.0,5.0,Membership,Suburban,MOBILE
C0855,2023-11-17,HATCHBACK,FULL SERVICE,116.63,114.0,5.0,debit card,Highway,WEB
C0939,27-08-2025,,basic wash,19.73,21.0,,Membership,Suburban,In-Person
C0404,2021-12-28,Truck,Interior Detailing,107.95,84.0,4.0,mobile pay,Suburban,MOBILE
C0899,2024-03-06,Van,Basic Wash,16.03,22.0,5.0,Mobile Pay,Highway,WEB
C0332,2022-04-03,luxury,FULL SERVICE,137.45,103.0,5.0,mobile pay,mall,in-person
C0243,2022-01-08,HATCHBACK,Basic Wash,21.74,23.0,4.0,CASH,Downtown,in-person
C0486,2021-02-25,suv!,#PREMIUM WASH,46.6,43.0,5.0,Cash,mall,In-Person
C0121,2024-08-28,Truck,FULL SERVICE,114.89,100.0,4.0,Membership,mall,In-Person
C0416,2022-02-15,SUV,Interior Detailing,unknown,N/A,10.0,Membership,highway,Web
C0113,2024-02-16,truck,FULL SERVICE,104.42,90.0,4.0,credit card,Highway,WEB
C0108,2022-08-09,van,basic wash,22.18,24.0,1.0,credit card,Highway,In-Person
C0940,2021-07-18,Truck,FULL SERVICE,113.68,116.0,4.0,Debit Card,MALL,Web
C0506,2021-07-16,truck,full service,104.56,108.0,4.0,membership,MALL,Web
C0672,2022-11-27,suv,basic wash,23.31,16.0,4.0,Cash,MALL,WEB
C0299,2021-03-22,,deluxe wash,65.04,53.0,,Credit Card,Downtown,MOBILE
C0063,08/24/2021,,Basic Wash,19.86,18.0,,mobile pay,Airport,in-person
C0719,2024-10-11,suv,Premium Wash,unknown,N/A,,Credit Card,highway,Web
C0956,2021-12-23,SUV,deluxe wash,64.19,60.0,5.0,Membership,Highway,in-person
C0378,2022-01-07,VAN,Premium Wash,49.46,39.0,4.0,Mobile Pay,MALL,In-Person
C0657,2021-04-24,sedan,PREMIUM WASH,48.8,43.0,5.0,CASH,Airport,In-Person
C0331,2024-09-30,truck,Interior Detailing,80.08,83.0,5.0,MOBILE PAY,highway,In-Person
C0620,2021-03-05,sedan!,#Premium Wash,49.86,44.0,3.0,Mobile Pay,Highway,WEB
C0150,01/13/2023,SUV,Interior Detailing,95.59,72.0,4.0,Cash,AIRPORT,In-Person
C0670,16-08-2022,HATCHBACK,basic wash,24.56,15.0,5.0,CASH,Downtown,in-person
C0614,03/06/2024,luxury,Basic Wash,19.72,16.0,2.0,membership,mall,MOBILE
C0570,2021-09-01,Luxury,deluxe wash,58.11,54.0,1.0,Cash,highway,Web
C0912,2022-08-25,Sedan,Interior Detailing,117.83,84.0,5.0,Credit Card,mall,Web
C0448,2022-05-09,Luxury,Interior Detailing,81.64,60.0,2.0,CASH,Downtown,Web
C0932,2023-11-06,SUV,Basic Wash,23.72,16.0,5.0,MOBILE PAY,Airport,In-Person
C0644,2022-08-24,luxury,PREMIUM WASH,48.9,41.0,4.0,membership,Downtown,MOBILE
C0600,2022-10-26,Van,Premium Wash,45.78,37.0,5.0,Membership,Downtown,In-Person
C0981,2023-12-12,Sedan,deluxe wash,60.57,58.0,4.0,membership,Downtown,In-Person
C0533,2021-08-07,hatchback,deluxe wash,61.63,53.0,4.0,CASH,Airport,in-person
C0949,2024-10-13,truck,deluxe wash,66.04,45.0,4.0,Mobile Pay,mall,in-person
C0309,2021-12-29,suv,deluxe wash,360.75619447270566,49.0,5.0,Debit Card,Downtown,In-Person
C0727,2022-02-10,Truck,Interior Detailing,95.93,70.0,,MOBILE PAY,highway,WEB
C0394,2021-05-05,hatchback,Basic Wash,18.69,18.0,3.0,debit card,highway,MOBILE
C0330,2021-06-21,HATCHBACK,Interior Detailing,91.18,73.0,4.0,Membership,MALL,Web
C0975,2025-02-18,truck,basic wash,24.28,25.0,3.0,Mobile Pay,Airport,in-person
C0855,02/25/2024,Sedan!,#Interior Detailing,84.84,61.0,3.0,debit card,Downtown,Web
C0050,2021-07-01,Hatchback,Premium Wash,42.34,30.0,2.0,Membership,Suburban,in-person
C0862,22-08-2021,LUXURY,deluxe wash,-62.08,59.0,4.0,Credit Card,Highway,In-Person
C0223,2021-08-19,HATCHBACK,Interior Detailing,98.75,62.0,3.0,MOBILE PAY,highway,in-person
C0758,2021-09-18,,Interior Detailing,87.83,89.0,,CASH,AIRPORT,in-person
C0729,2021-09-06,Luxury,PREMIUM WASH,46.39,35.0,4.0,membership,Suburban,Web
C0076,2022-05-03,truck,Basic Wash,19.78,15.0,4.0,membership,Airport,MOBILE
C0204,04/03/2022,Van,deluxe wash,72.38,54.0,4.0,credit card,AIRPORT,MOBILE
C0198,04/18/2021,Luxury,Premium Wash,46.59,34.0,5.0,CASH,Highway,WEB
C0515,2024-02-18,Luxury,PREMIUM WASH,43.03,36.0,5.0,debit card,MALL,In-Person
C0942,2021-09-21,truck,deluxe wash,55.61,58.0,4.0,MOBILE PAY,Highway,In-Person
C0148,2025-07-04,,Basic Wash,18.45,22.0,,debit card,Airport,in-person
C0421,2021-11-20,Van,Basic Wash,16.65,20.0,5.0,Mobile Pay,mall,in-person
C0994,2024-03-30,Hatchback,PREMIUM WASH,37.14,34.0,5.0,MOBILE PAY,mall,MOBILE
C0720,2025-03-18,Truck,Basic Wash,23.77,24.0,2.0,membership,Suburban,MOBILE
C0201,2022-03-05,Sedan,deluxe wash,61.9,49.0,4.0,Debit Card,Downtown,MOBILE
C0626,2022-01-31,luxury,Interior Detailing,117.87,67.0,3.0,Credit Card,Downtown,In-Person
C0735,26-09-2024,luxury,full service,131.51,115.0,5.0,credit card,Downtown,MOBILE
C0972,2024-11-26,nan!,#FULL SERVICE,145.91,114.0,,mobile pay,Highway,MOBILE
C0463,2021-10-10,luxury,Basic Wash,24.77,25.0,2.0,Cash,Suburban,In-Person
C0293,2022-09-30,Hatchback,full service,114.0,117.0,3.0,debit card,MALL,MOBILE
C0845,2023-01-29,SUV,Basic Wash,17.92,23.0,4.0,membership,Downtown,Web
C0537,2022-03-15,suv,deluxe wash,59.84,55.0,2.0,debit card,Highway,Web
C0662,17-06-2021,Hatchback,Basic Wash,16.97,21.0,4.0,Debit Card,AIRPORT,in-person
C0037,10/28/2021,Luxury,basic wash,21.57,23.0,4.0,CASH,Airport,in-person
C0819,2021-08-28,Van,Interior Detailing,113.06,83.0,4.0,credit card,mall,in-person
C0737,2024-07-21,luxury,basic wash,16.9,24.0,3.0,Credit Card,Suburban,MOBILE
C0593,2025-04-14,truck,PREMIUM WASH,41.0,45.0,3.0,membership,Suburban,In-Person
C0439,2021-12-24,TRUCK,basic wash,18.41,17.0,4.0,Membership,Highway,Web
C0831,2022-05-06,suv,basic wash,18.71,18.0,1.0,credit card,Downtown,WEB
C0129,2022-01-17,luxury,Premium Wash,47.67,45.0,4.0,CASH,MALL,WEB
C0327,2022-11-13,luxury,deluxe wash,58.97,59.0,5.0,Cash,mall,In-Person
C0303,2023-06-29,Sedan,Basic Wash,21.59,22.0,5.0,Membership,Airport,WEB
C0487,09-03-2022,  Hatchback  ,  FULL SERVICE  ,120.13,109.0,4.0,mobile pay,Highway,Web
C0731,2022-03-28,,deluxe wash,73.9,56.0,,credit card,AIRPORT,MOBILE
C0091,2022-06-20,Van,PREMIUM WASH,41.88,37.0,4.0,debit card,AIRPORT,WEB
C0930,2022-03-18,SEDAN,Basic Wash,24.1,15.0,2.0,Membership,Highway,in-person
C0613,2022-03-10,Truck,Premium Wash,42.61,32.0,4.0,Membership,Airport,Web
C0394,2021-08-29,HATCHBACK,FULL SERVICE,133.94,118.0,3.0,MOBILE PAY,mall,in-person
C0150,2022-10-18,luxury,Interior Detailing,114.33,83.0,4.0,Cash,Downtown,MOBILE
C0401,2022-11-07,,PREMIUM WASH,46.19,30.0,,mobile pay,Suburban,MOBILE
C0118,2023-03-12,Sedan,Premium Wash,45.44,43.0,5.0,Mobile Pay,Highway,Web
C0059,18-04-2022,Van,Basic Wash,15.66,15.0,5.0,mobile pay,Downtown,MOBILE
C0975,2025-05-16,Van,Interior Detailing,105.0,61.0,5.0,membership,AIRPORT,Web
C0428,2022-04-21,luxury,basic wash,15.82,21.0,4.0,Membership,highway,In-Person
C0868,2022-05-07,SUV,Premium Wash,47.95,36.0,4.0,Cash,Airport,MOBILE
C0634,2021-08-02,Van,full service,137.35,97.0,4.0,debit card,Downtown,Web
C0498,03-02-2022,Luxury,full service,144.9,120.0,3.0,Mobile Pay,Suburban,in-person
C0802,03/08/2021,Van,PREMIUM WASH,41.38,30.0,4.0,MOBILE PAY,Airport,In-Person
C0564,2022-01-02,Van,basic wash,23.08,20.0,3.0,MOBILE PAY,mall,WEB
C0390,2021-12-05,luxury,Interior Detailing,82.9,63.0,5.0,Mobile Pay,Suburban,WEB
C0072,12-10-2022,Hatchback,Interior Detailing,94.04,62.0,4.0,Debit Card,Airport,In-Person
C0005,2023-01-12,Van,basic wash,16.81,22.0,3.0,Cash,Highway,MOBILE
C0019,06/27/2021,SEDAN,Interior Detailing,113.42,78.0,5.0,membership,Suburban,MOBILE
C0418,2022-03-10,luxury,PREMIUM WASH,35.63,36.0,1.0,Debit Card,mall,in-person
C0719,2024-07-13,  Luxury  ,  Premium Wash  ,46.02,40.0,4.0,CASH,highway,WEB
C0418,2022-04-17,HATCHBACK,PREMIUM WASH,42.39,38.0,5.0,debit card,MALL,in-person
C0999,2022-04-15,luxury,PREMIUM WASH,46.21,39.0,4.0,membership,Suburban,in-person
C0876,02-12-2022,HATCHBACK,basic wash,20.18,25.0,5.0,mobile pay,AIRPORT,WEB
C0163,2024-04-16,truck,Premium Wash,48.07,40.0,5.0,Cash,highway,Web
C0739,2023-10-19,HATCHBACK,full service,847.878456323274,119.0,5.0,credit card,Downtown,in-person
C0757,27-03-2024,truck,Interior Detailing,116.88,60.0,3.0,CASH,Airport,In-Person
C0040,2022-11-18,truck,basic wash,15.23,19.0,3.0,CASH,mall,WEB
