customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,location,payment_method,visit_frequency,total_spent,avg_spent_per_visit,avg_rating,days_since_last_visit,service_year,service_month,day_of_week,is_weekend,vehicle_type_encoded,service_type_encoded,day_of_week_encoded,location_encoded,payment_method_encoded,cost_category,loyalty_tier,recency_category
C0643,2022-02-19,Truck,Full Service,0.7359840849604381,0.8285714285714286,3.0,Mall,Mobile Pay,0.3076923076923077,0.2872062874736671,0.4167408726625111,3.8,0.7516049382716049,2022,2,Saturday,True,11,9,2,3,4,Premium,Regular,At-Risk
C0611,2024-02-21,Suv,Full Service,0.6752421853846386,0.8285714285714286,5.0,Mall,Membership,0.7692307692307694,0.756781720952844,0.4984861976847729,3.64,0.40839506172839507,2024,2,Wednesday,False,8,9,6,3,3,Premium,VIP,Warming
C0960,2021-09-15,Nan!,#Interior Detailing,0.657822888775234,0.4476190476190476,4.0,Suburban,Credit Card,0.3076923076923077,0.2856182142278399,0.4144256455921638,4.4,0.5081481481481481,2021,9,Wednesday,False,5,5,6,4,1,Standard,Regular,Warming
C0938,2022-02-18,Suv,Interior Detailing,0.5657322723306959,0.6285714285714286,2.0,Airport,Cash,0.15384615384615385,0.2281072759682385,0.5548233897298901,3.67,0.7150617283950618,2022,2,Friday,False,8,10,0,0,0,Standard,New,At-Risk
C0686,2022-02-18,Van,Premium Wash,0.4226473419777972,0.22857142857142856,3.0,Suburban,Credit Card,0.38461538461538464,0.21368497812348075,0.25639655684179286,3.5,0.2380246913580247,2022,2,Friday,False,15,12,0,4,1,Standard,Regular,Active
C0997,2024-06-02,Sedan,Premium Wash,0.4149154607539337,0.2857142857142857,4.0,Airport,Mobile Pay,0.3076923076923077,0.17318911035488574,0.24968833481745328,2.8,0.4088888888888889,2024,6,Sunday,True,6,12,3,0,4,Standard,Regular,Warming
C0077,2021-08-02,Van,Full Service,0.6286703871957641,0.9904761904761906,5.0,Suburban,Mobile Pay,0.38461538461538464,0.4805704099821746,0.5823092905906796,4.0,0.414320987654321,2021,8,Monday,False,15,9,1,4,4,Standard,Regular,Warming
C0704,2021-06-27,Luxury,Premium Wash,0.4108539667258342,0.2380952380952381,4.0,Airport,Membership,0.3076923076923077,0.2063441905687895,0.29824873849807065,4.0,0.6320987654320988,2021,6,Sunday,True,2,12,3,0,3,Standard,Regular,Warming
C0720,2024-12-15,Suv,Full Service,0.7065608171124282,0.780952380952381,5.0,Downtown,Credit Card,0.38461538461538464,0.2112056392805056,0.25336895221133865,4.0,0.1688888888888889,2024,12,Sunday,True,8,9,3,1,1,Premium,Regular,Active
C0148,2024-12-13,Truck,Basic Wash,0.35537696681608955,0.09523809523809523,5.0,Airport,Debit Card,0.4615384615384616,0.335067250040512,0.34585930543187887,4.0,0.16,2024,12,Friday,False,11,7,0,0,2,Standard,Regular,Active
C0154,2024-12-06,Suv,Premium Wash,0.411937031799994,0.15238095238095237,4.0,Highway,Membership,0.4615384615384616,0.23947496353913464,0.24577025823686555,3.86,0.17185185185185187,2024,12,Friday,False,8,12,0,2,3,Standard,Regular,Active
C0296,2022-02-03,Sedan,Premium Wash,0.4417213213393905,0.20952380952380953,4.0,Highway,Membership,0.3076923076923077,0.23208556149732618,0.3360047491837341,3.6,0.6839506172839507,2022,2,Thursday,False,6,12,4,2,3,Standard,Regular,At-Risk
C0306,2023-11-23,Suv,Basic Wash,0.35910752429375137,0.0,4.0,Mall,Debit Card,0.23076923076923078,0.11466537028034351,0.20664885722766402,3.75,0.41530864197530865,2023,11,Thursday,False,8,7,4,3,2,Standard,New,Warming
C0400,2021-09-29,Sedan,Premium Wash,0.42607704804597013,0.1619047619047619,4.0,Airport,Mobile Pay,0.4615384615384616,0.27369146005509637,0.2815672306322351,3.57,0.494320987654321,2021,9,Wednesday,False,6,12,6,0,4,Standard,Regular,Warming
C0154,2024-06-12,Suv,Basic Wash,0.34939002376726136,0.0,5.0,Downtown,Membership,0.4615384615384616,0.23947496353913464,0.24577025823686555,3.86,0.17185185185185187,2024,6,Wednesday,False,8,7,6,1,3,Standard,Regular,Active
C0812,2021-07-21,Hatchback,Basic Wash,0.35724224555492046,0.06666666666666668,4.0,Mall,Cash,0.5384615384615385,0.27039377734564896,0.2425051944197091,4.12,0.20790123456790124,2021,7,Wednesday,False,0,7,6,3,0,Standard,Regular,Active
C0765,2025-01-17,Suv,Basic Wash,0.35733250097776714,0.047619047619047616,5.0,Highway,Credit Card,0.23076923076923078,0.15806190244692916,0.2861383199762541,4.5,0.2716049382716049,2025,1,Friday,False,8,7,0,2,1,Standard,New,Active
C0758,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.38461538461538464,0.39619186517582233,0.4792520035618878,3.83,0.7466666666666667,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,At-Risk
C0968,2021-05-06,Hatchback,Premium Wash,0.4156675892776558,0.24761904761904766,2.0,Mall,Mobile Pay,0.15384615384615385,0.1521471398476746,0.3693084001187296,3.33,0.8212345679012346,2021,5,Thursday,False,0,12,4,3,4,Standard,New,At-Risk
C0027,2024-09-29,Hatchback,Premium Wash,0.9846535402822788,0.22857142857142856,5.0,Highway,Credit Card,0.5384615384615385,0.623545616593745,0.5659839715048975,3.75,0.3017283950617284,2024,9,Sunday,True,0,12,3,2,1,Premium,Regular,Active
C0916,2022-06-12,Suv,Deluxe Wash,0.5018916032371612,0.38095238095238093,4.0,Mall,Cash,0.6153846153846154,0.3881218603143736,0.3106559810032651,3.78,0.21679012345679013,2022,6,Sunday,True,8,8,3,3,0,Standard,Regular,Active
C0091,2022-01-10,Hatchback,Premium Wash,0.4154569932910136,0.19999999999999998,5.0,Mall,Mobile Pay,0.7692307692307694,0.3258467023172905,0.21145740575838531,4.36,0.5160493827160494,2022,1,Monday,False,0,12,1,3,4,Standard,VIP,Warming
C0325,2021-10-03,Suv,Full Service,0.6980166370829448,0.9523809523809524,2.0,Airport,Credit Card,0.4615384615384616,0.610889645114244,0.6345503116651825,3.71,0.41333333333333333,2021,10,Sunday,True,8,9,3,0,1,Premium,Regular,Warming
C0125,2021-12-09,Sedan,Full Service,0.0,0.8190476190476191,2.0,Suburban,Mobile Pay,0.4615384615384616,0.38146977799384213,0.3944197091124963,3.29,0.585679012345679,2021,12,Thursday,False,6,9,4,4,4,,Regular,Warming
C0571,2024-05-26,Hatchback,Premium Wash,0.43200382081290056,0.2761904761904762,3.0,Airport,Credit Card,0.23076923076923078,0.2393696321503808,0.4350252300385872,4.0,0.27555555555555555,2024,5,Sunday,True,0,12,3,0,1,Standard,New,Active
C0759,2023-07-27,Hatchback,Basic Wash,0.3582049700652848,0.08571428571428572,3.0,Mall,Debit Card,0.5384615384615385,0.2195106141630206,0.19590382902938558,4.5,0.44296296296296295,2023,7,Thursday,False,0,7,4,3,2,Standard,Regular,Warming
C0027,2025-01-05,Sedan,Premium Wash,0.4224969162730528,0.20952380952380953,2.0,Mall,Membership,0.5384615384615385,0.623545616593745,0.5659839715048975,3.75,0.3017283950617284,2025,1,Sunday,True,6,12,3,3,3,Standard,Regular,Active
C0006,2021-07-04,Unknown,Full Service,0.6319195824182438,0.761904761904762,4.0,Mall,Membership,0.07692307692307693,0.20507211148922377,0.7512615019293558,4.0,0.8271604938271605,2021,7,Sunday,True,14,9,3,3,3,Standard,New,At-Risk
C0538,2022-02-18,Luxury,Full Service,0.7050866452059329,0.9809523809523809,4.0,Airport,Debit Card,0.07692307692307693,0.14032571706368496,0.5140397744137726,3.5,0.8212345679012346,2022,2,Friday,False,2,9,0,0,2,Premium,New,At-Risk
C0757,2024-01-26,Suv!,#Basic Wash,0.3697275790487079,0.009523809523809518,4.0,Mall,Cash,0.3076923076923077,0.24120888024631337,0.3493618284357376,3.6,0.37580246913580245,2024,1,Friday,False,10,2,0,3,0,Standard,Regular,Warming
C0661,2022-02-18,Hatchback!,#Basic Wash,0.3721343903246187,0.06666666666666668,3.0,Suburban,Mobile Pay,0.15384615384615385,0.17374007454221355,0.422024339566637,4.0,0.6790123456790124,2022,2,Friday,False,1,2,0,4,4,Standard,New,At-Risk
C0724,2022-02-18,Suv,Basic Wash,0.35994990824032014,0.047619047619047616,4.0,Airport,Credit Card,0.38461538461538464,0.2355371900826446,0.2830513505491244,3.67,0.482962962962963,2022,2,Friday,False,8,7,0,0,1,Standard,Regular,Warming
C0634,2022-02-18,Hatchback,Full Service,0.6845384939378442,0.8761904761904763,5.0,Airport,Cash,0.23076923076923078,0.3702479338842975,0.6747996438112198,4.5,0.8212345679012346,2022,2,Friday,False,0,9,0,0,0,Premium,New,At-Risk
C0807,2023-03-21,Sedan,Premium Wash,0.4134713739883872,0.19999999999999998,4.0,Airport,Cash,0.6923076923076923,0.4677361853832442,0.33725140991392105,4.0,0.40641975308641975,2023,3,Tuesday,False,6,12,5,0,0,Standard,Regular,Warming
C0311,2021-10-25,Unknown,Premium Wash,0.44614383705887667,0.20952380952380953,4.0,Highway,Membership,0.38461538461538464,0.22914438502673795,0.27527456218462454,3.67,0.6577777777777778,2021,10,Monday,False,14,12,1,2,3,Standard,Regular,Warming
C0126,2022-07-08,Luxury,Basic Wash,0.36981783447155453,0.08571428571428572,3.0,Airport,Membership,0.38461538461538464,0.08810565548533462,0.10305728702879194,3.33,0.19703703703703704,2022,7,Friday,False,2,7,0,0,3,Standard,Regular,Active
C0458,2023-03-28,Sedan,Full Service,0.6274669815578087,0.780952380952381,4.0,Airport,Mobile Pay,0.3076923076923077,0.21933236104359097,0.3173048382309291,4.2,0.6222222222222222,2023,3,Tuesday,False,6,9,5,0,4,Standard,Regular,Warming
C0917,2022-10-11,Luxury,Basic Wash,0.36112322873732666,0.09523809523809523,5.0,Airport,Debit Card,0.3076923076923077,0.31773618538324416,0.46150192935589196,3.6,0.6582716049382716,2022,10,Tuesday,False,2,7,5,0,2,Standard,Regular,Warming
C0178,2022-05-19,Luxury,Full Service,0.7231979000571618,0.8666666666666668,4.0,Highway,Debit Card,0.6153846153846154,0.6760330578512397,0.5450281982784209,4.11,0.5071604938271606,2022,5,Thursday,False,2,9,4,2,2,Premium,Regular,Warming
C0366,2024-09-23,Sedan,Basic Wash,0.37327762568067635,0.0,3.0,Highway,Debit Card,0.4615384615384616,0.27016690973910223,0.2778866132383497,3.86,0.3106172839506173,2024,9,Monday,False,6,7,1,2,2,Standard,Regular,Active
C0876,2023-10-19,Suv,Basic Wash,0.3717432834922832,0.08571428571428572,5.0,Mall,Cash,0.5384615384615385,0.21426835196888672,0.1910952804986643,3.88,0.45481481481481484,2023,10,Thursday,False,8,7,4,3,0,Standard,Regular,Warming
C0748,2023-12-15,Truck,Basic Wash,0.35384262462769644,0.0,4.0,Airport,Cash,0.23076923076923078,0.2088640414843623,0.3791629563668744,27.75,0.47703703703703704,2023,12,Friday,False,11,7,0,0,0,Standard,New,Warming
C0608,2022-02-18,Hatchback,Premium Wash,0.4125387346189717,0.2761904761904762,4.0,Downtown,Credit Card,0.4615384615384616,0.5462971965645762,0.5669338082517067,4.29,0.6938271604938272,2022,2,Friday,False,0,12,0,1,1,Standard,Regular,At-Risk
C0392,2022-02-18,Suv,Basic Wash,0.3464717650952195,0.0761904761904762,5.0,Highway,Credit Card,0.6153846153846154,0.20446443040025927,0.16111605817750074,3.56,0.2607407407407408,2022,2,Friday,False,8,7,0,2,1,Standard,Regular,Active
C0214,2021-10-13,Truck,Basic Wash,0.3486378952435393,0.009523809523809518,2.0,Airport,Mobile Pay,0.4615384615384616,0.08067574137092853,0.07954882754526565,3.14,0.43160493827160495,2021,10,Wednesday,False,11,7,6,0,4,Standard,Regular,Warming
C0881,2021-10-30,Suv,Full Service,0.6443748307710823,0.8857142857142858,3.0,Airport,Debit Card,0.38461538461538464,0.5459406903257171,0.6620955773226477,4.17,0.3422222222222222,2021,10,Saturday,True,8,9,2,0,2,Standard,Regular,Warming
C0754,2021-09-30,Suv,Interior Detailing,0.6112811757273083,0.49523809523809526,5.0,Highway,Debit Card,0.38461538461538464,0.43972613838923996,0.5323834965865242,3.67,0.6054320987654321,2021,9,Thursday,False,8,10,4,2,2,Standard,Regular,Warming
C0553,2022-02-18,Truck,Premium Wash,0.41738244231174226,0.18095238095238095,1.0,Airport,Cash,0.5384615384615385,0.3964511424404472,0.3579697239536955,3.25,0.2577777777777778,2022,2,Friday,False,11,12,0,0,0,Standard,Regular,Active
C0507,2022-03-22,Sedan,Basic Wash,0.3672305123499504,0.08571428571428572,1.0,Highway,Credit Card,0.38461538461538464,0.27223302544158157,0.3278717720391808,3.67,0.6049382716049383,2022,3,Tuesday,False,6,7,5,2,1,Standard,Regular,Warming
C0268,2022-11-21,Truck,Basic Wash,0.3715627726465899,0.0,4.0,Airport,Mobile Pay,0.23076923076923078,0.40933398152649486,0.7463342238052835,3.75,0.5945679012345679,2022,11,Monday,False,11,7,1,0,4,Standard,New,Warming
C0915,2022-05-13,Van,Full Service,0.7513575919853186,0.761904761904762,5.0,Mall,Cash,0.7692307692307694,0.8489223788689029,0.5598693974473137,3.55,0.2908641975308642,2022,5,Friday,False,15,9,0,3,0,Premium,VIP,Active
C0003,2022-03-10,Suv,Basic Wash,0.3609728030325823,0.057142857142857134,4.0,Highway,Mobile Pay,0.38461538461538464,0.23192351320693566,0.27865835559513213,3.83,0.6661728395061729,2022,3,Thursday,False,8,7,4,2,4,Standard,Regular,At-Risk
C0434,2021-07-08,Suv,Basic Wash,0.3656660850206084,0.0,5.0,Downtown,Debit Card,0.23076923076923078,0.1379192999513855,0.2492134164440487,4.5,0.45382716049382715,2021,7,Thursday,False,8,7,4,1,2,Standard,New,Warming
C0419,2022-02-18,Truck,Full Service,0.7469651614067813,0.8666666666666668,5.0,Airport,Credit Card,0.23076923076923078,0.2735213093501863,0.49759572573463934,4.25,0.7150617283950618,2022,2,Friday,False,11,9,0,0,1,Premium,New,At-Risk
C0446,2022-02-18,Unknown,Interior Detailing,0.5948246036282681,0.5714285714285714,4.0,Highway,Cash,0.3076923076923077,0.4159455517744287,0.605402196497477,3.8,0.47012345679012346,2022,2,Friday,False,14,10,0,2,0,Standard,Regular,Warming
C0823,2023-02-15,Luxury!,#Premium Wash,0.4434963446553748,0.18095238095238095,2.0,Highway,Mobile Pay,0.38461538461538464,0.6583697941986713,0.7994063520332443,3.5,0.625679012345679,2023,2,Wednesday,False,3,6,6,2,4,Standard,Regular,Warming
C0059,2022-02-18,Unknown,Basic Wash,0.3485175546797437,0.0,4.0,Mall,Cash,0.23076923076923078,0.08040025927726462,0.14384090234490948,4.25,0.3891358024691358,2022,2,Friday,False,14,7,0,3,0,Standard,New,Warming
C0259,2021-11-09,Luxury,Premium Wash,0.43058981918830297,0.21904761904761907,4.0,Mall,Membership,0.4615384615384616,0.3422459893048128,0.3533392698130009,3.29,0.39308641975308645,2021,11,Tuesday,False,2,12,5,3,3,Standard,Regular,Warming
C0626,2021-12-14,Unknown,Deluxe Wash,0.5047496916273053,0.4,4.0,Airport,Membership,0.5384615384615385,0.6255631178091071,0.5678242802018403,3.88,0.740246913580247,2021,12,Tuesday,False,14,8,5,0,3,Standard,Regular,At-Risk
C0605,2022-11-03,Van,Full Service,0.6452472998585999,0.7428571428571429,2.0,Airport,Cash,0.3076923076923077,0.2588397342408037,0.3751855149896111,3.2,0.5995061728395061,2022,11,Thursday,False,15,9,4,0,0,Standard,Regular,Warming
C0851,2021-08-28,Truck,Full Service,0.7466943951382412,0.8857142857142858,4.0,Airport,Membership,0.6153846153846154,0.906198347107438,0.7324428613831997,4.44,0.5985185185185186,2021,8,Saturday,True,11,9,2,0,3,Premium,Regular,Warming
C0933,2021-08-22,Suv,Premium Wash,0.42893513643611425,0.1904761904761905,2.0,Downtown,Credit Card,0.6153846153846154,0.45807000486144867,0.367586821015138,4.22,0.43506172839506174,2021,8,Sunday,True,8,12,3,1,1,Standard,Regular,Warming
C0954,2022-02-18,Van,Interior Detailing,0.6127252624928547,0.5619047619047619,4.0,Mall,Credit Card,0.4615384615384616,0.4796872467995463,0.4971801721579104,4.43,0.6898765432098766,2022,2,Friday,False,15,10,0,3,1,Standard,Regular,At-Risk
C0551,2021-10-27,Suv,Basic Wash,0.3734280513854208,0.019047619047619035,3.0,Highway,Debit Card,0.38461538461538464,0.09545454545454544,0.1120213713268032,3.17,0.6987654320987654,2021,10,Wednesday,False,8,7,6,2,2,Standard,Regular,At-Risk
C0383,2021-10-03,Sedan,Premium Wash,0.41738244231174226,0.2857142857142857,4.0,Highway,Credit Card,0.4615384615384616,0.1387376438178577,0.14033837934105076,3.86,0.4641975308641975,2021,10,Sunday,True,6,12,3,2,1,Standard,Regular,Warming
C0413,2022-07-18,Luxury,Premium Wash,0.43612548512289784,0.2666666666666667,4.0,Airport,Mobile Pay,0.4615384615384616,0.5568384378544806,0.577975660433363,5.0,0.32790123456790127,2022,7,Monday,False,2,12,1,0,4,Standard,Regular,Active
C0052,2022-02-18,Suv,Premium Wash,0.4413602996480039,0.24761904761904766,4.0,Highway,Mobile Pay,0.6923076923076923,0.48295251985091553,0.3484119916889285,3.8,0.39851851851851855,2022,2,Friday,False,8,12,0,2,4,Standard,Regular,Warming
C0342,2023-12-27,Luxury,Basic Wash,0.3713521766599477,0.019047619047619035,3.0,Airport,Membership,0.23076923076923078,0.06849781234807972,0.12205402196497478,3.5,0.3792592592592593,2023,12,Wednesday,False,2,7,6,0,3,Standard,New,Warming
C0386,2023-07-10,Sedan,Full Service,0.6782206143385783,0.7523809523809524,4.0,Mall,Credit Card,0.3076923076923077,0.39412574947334306,0.5734639358860195,4.4,0.3683950617283951,2023,7,Monday,False,6,9,1,3,1,Premium,Regular,Warming
C0249,2024-04-12,Luxury,Premium Wash,0.4315826288396162,0.2571428571428571,4.0,Downtown,Membership,0.07692307692307693,0.050016204829039054,0.1832591273374889,4.0,0.42617283950617285,2024,4,Friday,False,2,12,0,1,3,Standard,New,Warming
C0405,2021-12-02,Van,Premium Wash,0.42484355726706585,0.22857142857142856,2.0,Highway,Cash,0.23076923076923078,0.13680116674769077,0.2471356485604037,3.5,0.7664197530864197,2021,12,Thursday,False,15,12,4,2,0,Standard,New,At-Risk
C0168,2023-02-23,Truck,Basic Wash,0.36717034206805266,0.028571428571428553,1.0,Mall,Mobile Pay,0.3076923076923077,0.3128180197698914,0.45431878895814787,3.6,0.27358024691358024,2023,2,Thursday,False,11,7,4,3,4,Standard,Regular,Active
C0369,2023-07-25,Suv,Full Service,0.6939250579138965,0.9714285714285714,3.0,Airport,Cash,0.38461538461538464,0.3262194133851888,0.39382606114574054,4.0,0.4291358024691358,2023,7,Tuesday,False,8,9,5,0,0,Premium,Regular,Warming
C0759,2023-12-02,Luxury,Basic Wash,0.3616948464153555,0.0761904761904762,4.0,Airport,Cash,0.5384615384615385,0.2195106141630206,0.19590382902938558,4.5,0.44296296296296295,2023,12,Saturday,True,2,7,2,0,0,Standard,Regular,Warming
C0279,2022-05-19,Suv,Interior Detailing,0.6421184451999158,0.6190476190476191,4.0,Highway,Mobile Pay,0.5384615384615385,0.4453005995786744,0.40273078064707624,4.25,0.28098765432098766,2022,5,Thursday,False,8,10,4,2,4,Standard,Regular,Active
C0634,2022-02-18,Van,Full Service,0.735502722705256,0.7904761904761906,5.0,Mall,Cash,0.23076923076923078,0.3702479338842975,0.6747996438112198,4.5,0.8212345679012346,2022,2,Friday,False,15,9,0,3,0,Premium,New,At-Risk
C0060,2024-09-05,Hatchback,Premium Wash,0.4076950269262012,0.2666666666666667,4.0,Airport,Membership,0.23076923076923078,0.12300275482093663,0.22190560997328584,3.5,0.3244444444444445,2024,9,Thursday,False,0,12,4,0,3,Standard,New,Active
C1000,2022-09-15,Van,Basic Wash,0.3567007130178405,0.0,1.0,Highway,Membership,0.23076923076923078,0.12155242262194131,0.21923419412288514,3.5,0.397037037037037,2022,9,Thursday,False,15,7,4,2,3,Standard,New,Warming
C0595,2025-03-22,Hatchback,Premium Wash,0.43648650681428447,0.2666666666666667,4.0,Airport,Debit Card,0.6923076923076923,0.4005347593582887,0.2879786286731968,4.2,0.26419753086419756,2025,3,Saturday,True,0,12,2,0,2,Standard,Regular,Active
C0954,2022-07-17,Luxury,Full Service,0.735472637564307,0.8,5.0,Downtown,Credit Card,0.4615384615384616,0.4796872467995463,0.4971801721579104,4.43,0.6898765432098766,2022,7,Sunday,True,2,9,3,1,1,Premium,Regular,At-Risk
C0379,2021-05-28,Suv,Premium Wash,0.42087231866181296,0.2380952380952381,4.0,Downtown,Cash,0.38461538461538464,0.12175498298492948,0.14413772632828734,4.5,0.31407407407407406,2021,5,Friday,False,8,12,0,1,0,Standard,Regular,Active
C0192,2022-02-18,Luxury,Basic Wash,0.3720140497608232,0.057142857142857134,2.0,Airport,Cash,0.15384615384615385,0.07570896127045858,0.1826061145740576,3.33,0.8212345679012346,2022,2,Friday,False,2,7,0,0,0,Standard,New,At-Risk
C0103,2024-12-01,Truck,Interior Detailing,0.6032785282349049,0.6571428571428571,5.0,Airport,Cash,0.38461538461538464,0.5225247123642845,0.6335411101216978,3.67,0.30864197530864196,2024,12,Sunday,True,11,10,3,0,0,Standard,Regular,Active
C0507,2022-09-19,Suv,Basic Wash,0.36343978459039084,0.0,5.0,Airport,Credit Card,0.38461538461538464,0.27223302544158157,0.3278717720391808,3.67,0.6049382716049383,2022,9,Monday,False,8,7,1,0,1,Standard,Regular,Warming
C0436,2023-06-05,Suv,Interior Detailing,0.56859036072084,0.49523809523809526,4.0,Downtown,Mobile Pay,0.4615384615384616,0.45841840868578837,0.4749183734045711,4.0,0.48246913580246914,2023,6,Monday,False,8,10,1,1,4,Standard,Regular,Warming
C0651,2022-02-18,Truck,Premium Wash,0.4370280393513644,0.21904761904761907,4.0,Downtown,Debit Card,0.6923076923076923,0.2725814292659212,0.19424161472246956,4.1,0.8212345679012346,2022,2,Friday,False,11,12,0,1,2,Standard,Regular,At-Risk
